OBJECTID,FacilityID,FeederID,OperatingV,Constructi,Installati,NominalVol,BallastTyp,Ownership,SupportStr,CONSTRUC_1,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
1744,L3,RMT004,80,5,1126137600000,120,,Util,7628,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80464469,-88.13725833
1745,L2,RMT004,80,5,1126137600000,120,,Util,7629,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80456048,-88.13701357
1746,L1,RMT004,80,5,1126137600000,120,,Util,7640,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80552382,-88.12225636
1747,L2,RMT004,80,5,1126137600000,120,,Util,7641,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80518938,-88.12224711
1748,L3,RMT004,80,5,1126137600000,120,,Util,7642,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80485149,-88.12225636
1749,L4,RMT004,80,5,1126137600000,120,,Util,7643,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80470388,-88.12352964
1750,L5,RMT004,80,5,1126137600000,120,,Util,7644,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80467091,-88.12389388
1751,L6,RMT004,80,5,1126137600000,120,,Util,7645,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80489589,-88.12386526
1752,L1,RMT004,80,5,1126137600000,120,,Util,7651,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80432764,-88.12273349
1753,L15,RMT004,80,5,1126137600000,120,,Util,7648,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80420157,-88.12116983
1754,L7,RMT004,80,5,1126137600000,120,,Util,7649,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8042966,-88.12191654
1755,L6,RMT004,80,5,1126137600000,120,,Util,7650,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80432957,-88.12241608
1756,L16,RMT004,80,5,1126137600000,120,,Util,7647,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8041046,-88.12036068
1757,L17,RMT004,80,5,1126137600000,120,,Util,7646,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80401151,-88.12042312
1758,L13,RMT004,80,5,1126137600000,120,,Util,7657,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8029614,-88.12188262
1759,L14,RMT004,80,5,1126137600000,120,,Util,7656,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80293425,-88.12221565
1760,L5,RMT004,80,5,1126137600000,120,,Util,7655,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80296916,-88.12274641
1761,L12,RMT004,80,5,1126137600000,120,,Util,7658,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80328141,-88.12210897
1762,L4,RMT004,80,5,1126137600000,120,,Util,7654,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80331826,-88.122736
1763,L3,RMT004,80,5,1126137600000,120,,Util,7653,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8036693,-88.122736
1764,L10,RMT004,80,5,1126137600000,120,,Util,7659,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80362276,-88.122148
1765,L2,RMT004,80,5,1126137600000,120,,Util,7652,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80400483,-88.122736
1766,L9,RMT004,80,5,1126137600000,120,,Util,7660,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80398155,-88.12230931
1767,L8,RMT004,80,5,1126137600000,120,,Util,7661,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80416968,-88.12217402
1768,L4,RMT004,80,5,1126137600000,120,,Util,7639,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8046809,-88.12163728
1769,L6,RMT004,80,5,1126137600000,120,,Util,7635,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80555363,-88.12125482
1770,L7,RMT004,80,5,1126137600000,120,,Util,7634,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80574369,-88.12069544
1771,L8,RMT004,80,5,1126137600000,120,,Util,7633,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80578442,-88.11998776
1772,L5,RMT004,80,5,1126137600000,120,,Util,7636,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8051386,-88.12150979
1773,L1,RMT004,80,5,1126137600000,120,,Util,7632,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80455483,-88.12014126
1774,L2,RMT004,80,5,1126137600000,120,,Priv,7638,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80456841,-88.12075528
1775,L3,RMT004,80,5,1126137600000,120,,Priv,7637,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80471581,-88.12129385
1776,L1,RMT004,80,5,1126137600000,120,,Priv,7630,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80424712,-88.13633763
1777,L4-1,RMT004,80,5,1126137600000,120,,Priv,7663,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80505532,-88.13557047
1778,L4-2,RMT004,80,5,1126137600000,120,,Priv,7662,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80506224,-88.13588374
1779,L5-2,RMT004,80,5,1126137600000,120,,Priv,7669,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80527672,-88.13517831
1780,L6-2,RMT004,80,5,1126137600000,120,,Priv,7668,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80530267,-88.13392061
1781,L1,RMT004,80,5,1126137600000,120,,Priv,7671,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80550851,-88.13107801
1782,L2,RMT004,80,5,1126137600000,120,,Priv,7670,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80553272,-88.13151426
1783,L3,RMT004,80,5,1126137600000,120,,Priv,7667,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80555694,-88.13195516
1784,L65-2,RMT004,80,5,1126137600000,120,,Priv,7666,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80387563,-88.13059999
1785,L65-1,RMT004,80,5,1126137600000,120,,Priv,7665,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80354525,-88.13059999
1786,L2,RMT004,80,5,1126137600000,120,,Priv,7664,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80282739,-88.12960451
1787,L1,RMT004,80,5,1126137600000,120,,Priv,8456,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8042506,-88.14108082
1788,L6,RMT004,80,5,1126137600000,120,,Priv,8457,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80416009,-88.14055045
1789,L19,RMT004,80,5,1126137600000,120,,Priv,8468,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80420535,-88.13871011
1790,L20,RMT004,80,5,1126137600000,120,,Priv,8467,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8045483,-88.13871011
1791,L17,RMT004,80,5,1126137600000,120,,Priv,8469,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80425503,-88.13927216
1792,L16,RMT004,80,5,1126137600000,120,,Priv,8466,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80458459,-88.13926947
1793,L14,RMT004,80,5,1126137600000,120,,Priv,8465,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80461674,-88.13967661
1794,L15,RMT004,80,5,1126137600000,120,,Priv,8471,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80429164,-88.13972453
1795,L13,RMT004,80,5,1126137600000,120,,Priv,8458,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80431263,-88.14015998
1796,L12,RMT004,80,5,1126137600000,120,,Priv,8459,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8046432,-88.14012516
1797,L2,RMT004,80,5,1126137600000,120,,Priv,8455,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80454808,-88.14103095
1798,L7,RMT004,80,5,1126137600000,120,,Priv,8460,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80451191,-88.14051695
1799,L8,RMT004,80,5,1126137600000,120,,Priv,8461,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80484549,-88.14045045
1800,L3,RMT004,80,5,1126137600000,120,,Priv,8454,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80488032,-88.14092851
1801,L9,RMT004,80,5,1126137600000,120,,Priv,8462,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80517906,-88.1404199
1802,L4,RMT004,80,5,1126137600000,120,,Priv,8453,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8052072,-88.14084763
1803,L5,RMT004,80,5,1126137600000,120,,Priv,8452,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80553005,-88.14086021
1804,L10,RMT004,80,5,1126137600000,120,,Priv,8463,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8054979,-88.14031386
1805,L11,RMT004,80,5,1126137600000,120,,Priv,8464,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8056734,-88.14009281
1806,L23,RMT004,80,5,1126137600000,120,,Priv,7672,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80560343,-88.12537116
1807,L2,RMT004,80,5,1126137600000,120,,Priv,7680,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80279974,-88.1229971
1808,L1,RMT004,80,5,1126137600000,120,,Priv,7679,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80276724,-88.12338462
1809,L2,RMT004,80,5,1126137600000,120,,Priv,7678,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80229661,-88.12332003
1810,L9,RMT004,80,5,1126137600000,120,,Priv,7673,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80164342,-88.124872
1811,L6,RMT004,80,5,1126137600000,120,,Priv,7675,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80199489,-88.12425197
1812,L7,RMT004,80,5,1126137600000,120,,Priv,7674,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8018169,-88.12457213
1813,L5,RMT004,80,5,1126137600000,120,,Priv,7677,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80226962,-88.12451183
1814,L8,RMT004,80,5,1126137600000,120,,Priv,7676,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80201982,-88.12483262
1815,L4,RMT004,80,5,1126137600000,120,,Priv,7681,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80259112,-88.12461321
1816,L3,RMT004,80,5,1126137600000,120,,Priv,7682,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80297476,-88.12391997
1817,L9,RMT004,80,5,1126137600000,120,,Priv,7685,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80275228,-88.1250785
1818,L5,RMT004,80,5,1126137600000,120,,Priv,7684,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80274352,-88.125337
1819,L4,RMT004,80,5,1126137600000,120,,Priv,7683,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80261039,-88.1253229
1820,L13,RMT004,80,5,1126137600000,120,,Priv,7694,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80292045,-88.12477301
1821,L10,RMT004,80,5,1126137600000,120,,Priv,7686,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80291169,-88.12505735
1822,L6,RMT004,80,5,1126137600000,120,,Priv,7693,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80291345,-88.1253323
1823,L2,RMT004,80,5,1126137600000,120,,Priv,7691,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80293864,-88.12575076
1824,L3,RMT004,80,5,1126137600000,120,,Priv,7692,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8029438,-88.12556851
1825,L1,RMT004,80,5,1126137600000,120,,Priv,7687,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80290425,-88.12599068
1826,L10-1,RMT004,80,5,1126137600000,120,,Priv,7688,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80311526,-88.12598812
1827,L12-1,RMT004,80,5,1126137600000,120,,Priv,7689,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80325627,-88.12596044
1828,L12-2,RMT004,80,5,1126137600000,120,,Priv,7690,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80329153,-88.12563516
1829,L8,RMT004,80,5,1126137600000,120,,Priv,7699,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80325827,-88.12533527
1830,L6,RMT004,80,5,1126137600000,120,,Priv,7695,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80308364,-88.12533302
1831,L11,RMT004,80,5,1126137600000,120,,Priv,7696,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80308364,-88.12505414
1832,L14,RMT004,80,5,1126137600000,120,,Priv,7697,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80307752,-88.12479986
1833,L16,RMT004,80,5,1126137600000,120,,Priv,7698,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80308364,-88.12448202
1834,L17,RMT004,80,5,1126137600000,120,,Priv,7712,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80325331,-88.12449637
1835,L15,RMT004,80,5,1126137600000,120,,Priv,7701,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80325943,-88.12482037
1836,L12,RMT004,80,5,1126137600000,120,,Priv,7700,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80325943,-88.12506644
1837,L1,RMT004,80,5,1126137600000,120,,Priv,7720,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8032964,-88.12324788
1838,L2,RMT004,80,5,1126137600000,120,,Priv,7721,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80320354,-88.12325826
1839,L3,RMT004,80,5,1126137600000,120,,Priv,7719,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8033093,-88.12345435
1840,L4,RMT004,80,5,1126137600000,120,,Priv,7718,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8032173,-88.12346935
1841,L5,RMT004,80,5,1126137600000,120,,Priv,7716,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80332305,-88.12369312
1842,L6,RMT004,80,5,1126137600000,120,,Priv,7717,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80323879,-88.12371042
1843,L7,RMT004,80,5,1126137600000,120,,Priv,7714,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80336433,-88.12415565
1844,L10,RMT004,80,5,1126137600000,120,,Priv,7713,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80327318,-88.12418449
1845,L8,RMT004,80,5,1126137600000,120,,Priv,7715,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80325427,-88.12394688
1846,L20,RMT004,80,5,1126137600000,120,,Priv,7702,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80335143,-88.12527105
1847,L18,RMT004,80,5,1126137600000,120,,Priv,7705,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80334197,-88.12507035
1848,L16,RMT004,80,5,1126137600000,120,,Priv,7706,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80332649,-88.12484081
1849,L12,RMT004,80,5,1126137600000,120,,Priv,7711,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8032964,-88.12439096
1850,L14,RMT004,80,5,1126137600000,120,,Priv,7708,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80331446,-88.12462511
1851,L9,RMT004,80,5,1126137600000,120,,Priv,7710,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80338238,-88.12436558
1852,L11,RMT004,80,5,1126137600000,120,,Priv,7709,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.8034099,-88.1246032
1853,L17,RMT004,80,5,1126137600000,120,,Priv,7703,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80347094,-88.12527797
1854,L15,RMT004,80,5,1126137600000,120,,Priv,7704,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80345632,-88.12504976
1855,L13,RMT004,80,5,1126137600000,120,,Priv,7707,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80343569,-88.12482812
1856,L2,RMT004,80,5,1126137600000,120,,Priv,7725,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80368275,-88.12493443
1857,L3,RMT004,80,5,1126137600000,120,,Priv,7724,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80389828,-88.12480832
1858,L4,RMT004,80,5,1126137600000,120,,Priv,7723,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80415393,-88.12475911
1859,L5,RMT004,80,5,1126137600000,120,,Priv,7722,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80435456,-88.12481601
1860,L11,RMT004,80,5,1126137600000,120,,Priv,7732,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80431214,-88.1236887
1861,L8,RMT004,80,5,1126137600000,120,,Priv,7729,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80353132,-88.12340951
1862,L7,RMT004,80,5,1126137600000,120,,Priv,7728,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80356113,-88.12378016
1863,L6,RMT004,80,5,1126137600000,120,,Priv,7727,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80359552,-88.12416157
1864,L1,RMT004,80,5,1126137600000,120,,Priv,7726,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80365514,-88.12539193
1865,L10,RMT004,80,5,1126137600000,120,,Priv,7731,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80389703,-88.12346488
1866,L9,RMT004,80,5,1126137600000,120,,Priv,7730,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80373424,-88.12346488
1867,P15-L15,RMT004,80,5,883353600000,120,,Priv,8342,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80492185,-88.14525425
1868,P10-L10,RMT004,80,5,883353600000,120,,Priv,8340,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80464525,-88.14589091
1869,P11-L11,RMT004,80,5,883353600000,120,,Priv,8341,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80465087,-88.14558953
1870,L10-3,RMT004,80,5,1126137600000,120,,Priv,7734,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80465181,-88.13109438
1871,L10-2,RMT004,80,5,1126137600000,120,,Priv,7733,Underground,Electric,Electric,Field Service,Asset Mgmt.,Street Lights,41.80451596,-88.13154088
