OBJECTID,MeasuredLe,NominalVol,OperatingV,ConductorT,FeederID,BackfillMa,BuriedDept,CableCount,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType,Latitude,Longitude
5089,69.40893633,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,28.3378298710829,SUG-5089,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79361963,-88.13749415
5090,149.90703231,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.1981328253763,SUG-5090,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79362869,-88.13624634
5091,76.68223985,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,31.305995436491607,SUG-5091,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79363858,-88.13583504
5092,150.71635162,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.52722206381839,SUG-5092,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79366841,-88.1346503
5093,87.08175283,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,35.549957384364674,SUG-5093,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79365015,-88.13508561
5094,127.17566875,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,52.060127157112184,SUG-5094,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79383275,-88.13291652
5095,148.57755617,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,60.65413488717214,SUG-5095,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79372993,-88.13354382
5096,25.21148423,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,10.29343133381182,SUG-5096,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79373388,-88.13322641
5097,157.29024222,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,64.45055699260416,SUG-5097,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79660335,-88.13642173
5098,45.71141391,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,18.66533087371663,SUG-5098,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79449928,-88.13644155
5099,45.58678648,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,18.615082113643414,SUG-5099,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79449834,-88.13628505
5100,147.96316145,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,60.62706001106613,SUG-5100,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79471319,-88.13638721
5101,91.36105252,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,37.43409589643172,SUG-5101,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79545851,-88.1364001
5102,139.28876056,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,57.07191784732683,SUG-5102,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79576869,-88.13640541
5103,130.59708839,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,53.443357626136454,SUG-5103,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79695921,-88.13626223
5104,93.38993102,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,38.26494114357999,SUG-5104,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7947614,-88.13513655
5105,67.72146325,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,27.7258852219304,SUG-5105,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79455291,-88.13519043
5106,93.26770544,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,38.21316117088737,SUG-5106,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79501116,-88.13518271
5107,122.01469777,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,49.99096689632228,SUG-5107,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79572251,-88.13518773
5108,151.58442129,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,62.1144188952821,SUG-5108,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79567685,-88.13515033
5109,251.09027675,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,102.88651120611128,SUG-5109,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.796228,-88.13514229
5110,109.97124098,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,45.05312216101146,SUG-5110,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79602726,-88.13519299
5111,123.25234299,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,50.35156525003924,SUG-5111,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79730672,-88.13476526
5112,25.59749604,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,10.450393460012883,SUG-5112,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79724121,-88.13501858
5113,106.2180929,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,43.51249529807944,SUG-5113,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79710706,-88.13495717
5114,144.00165184,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,59.00532136141857,SUG-5114,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79470942,-88.13760623
5115,78.40671298,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,32.00897768220795,SUG-5115,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79531211,-88.13777642
5116,149.97160731,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.45293016731171,SUG-5116,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79511246,-88.13762379
5117,91.45183684,30,30,OPN,RMT004,SOIL,2,1,NA,Utility,Secondary,37.34978188176537,SUG-5117,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79453959,-88.13853602
5118,49.92166935,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,20.381220976059375,SUG-5118,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79450299,-88.13767752
5119,84.47111047,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,34.612523265779686,SUG-5119,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79583533,-88.13763346
5120,151.16418194,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.93892403866105,SUG-5120,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79655788,-88.13759564
5121,133.86234615,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,54.85105183775559,SUG-5121,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79657979,-88.13763923
5122,40.50770757,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,16.546059528181804,SUG-5122,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79449734,-88.13752948
5123,219.92907782,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,89.78411998056367,SUG-5123,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79536352,-88.14176855
5124,77.377586,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,31.588997786012694,SUG-5124,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79534235,-88.14122416
5125,149.49876503,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.038510998422645,SUG-5125,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7953111,-88.13970987
5126,151.4603454,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.8336239061066,SUG-5126,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7953428,-88.14080662
5127,101.5584644,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,41.61477526861324,SUG-5127,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79487311,-88.14063637
5128,60.2402186,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,24.684089171814325,SUG-5128,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79487316,-88.13939044
5129,97.83694368,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,40.08965708567749,SUG-5129,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79465645,-88.13940286
5130,188.92658074,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,77.30020008490777,SUG-5130,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79517848,-88.13929583
5131,96.46036965,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,39.485500452892495,SUG-5131,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7964094,-88.14156674
5132,84.9143661,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,34.67156483318716,SUG-5132,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79622487,-88.14020157
5133,100.77836667,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,41.15066759848202,SUG-5133,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79613781,-88.13895216
5134,79.1381057,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,32.417797419762756,SUG-5134,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79602518,-88.13881493
5135,86.89046977,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,35.48125083554956,SUG-5135,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79629068,-88.141317
5136,75.15725979,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,30.683869755151353,SUG-5136,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79626446,-88.14102254
5137,147.49891803,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,60.220512484162974,SUG-5137,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79734663,-88.13325588
5138,35.85962666,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,14.694558564667945,SUG-5138,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79740899,-88.13352411
5139,150.5367316,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.46150754993001,SUG-5139,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79739343,-88.13216599
5140,38.44865639,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,15.747664295023188,SUG-5140,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79715077,-88.13080167
5141,223.65651526,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,91.43845996761698,SUG-5141,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79398728,-88.13105269
5142,182.04148972,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,74.32706844108577,SUG-5142,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79402051,-88.1313424
5143,90.59088445,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,36.98980593425865,SUG-5143,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79403934,-88.13086384
5144,86.56748811,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,35.34395345456321,SUG-5144,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79402973,-88.13055662
5145,20.60510596,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,8.411563766277038,SUG-5145,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79402974,-88.13036027
5146,154.41669254,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,63.037530104941,SUG-5146,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79403253,-88.1300394
5147,100.95103984,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,41.24023093620349,SUG-5147,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79486365,-88.12958648
5148,176.18612292,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,71.92865522556556,SUG-5148,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79482094,-88.13136026
5149,83.94901126,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,34.39445096915247,SUG-5149,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79490081,-88.13275283
5150,159.6785561,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,65.19055854450464,SUG-5150,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79568409,-88.12981007
5151,175.54542194,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,71.66977494924281,SUG-5151,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79563634,-88.13137605
5152,88.37673171,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,36.08297401603666,SUG-5152,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79564353,-88.13090346
5153,98.06263701,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,40.17606635807332,SUG-5153,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79557277,-88.13276768
5154,111.62621163,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,45.74002244107831,SUG-5154,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79434633,-88.13396138
5155,67.4032363,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,27.614369597606018,SUG-5155,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79459157,-88.13396457
5156,103.47559817,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,42.39688295298203,SUG-5156,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79481845,-88.13396889
5157,155.52877753,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,63.73114436403231,SUG-5157,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79600796,-88.1339942
5158,61.35383913,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,25.31177841757849,SUG-5158,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79652204,-88.13383247
5159,130.99941337,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,53.61645097628454,SUG-5159,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79637686,-88.13397536
5160,115.40335636,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,47.13345167921232,SUG-5160,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79642499,-88.13363697
5161,141.9346888,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,57.94416647970513,SUG-5161,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79646596,-88.13146026
5162,121.23584006,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,49.51342416088036,SUG-5162,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79647584,-88.13098027
5163,183.69308704,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,74.99504195131588,SUG-5163,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79650538,-88.13045052
5164,197.06654924,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,80.45491057131947,SUG-5164,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79656061,-88.12846857
5165,30.2760489,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,12.364580204019921,SUG-5165,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79653747,-88.1281623
5166,69.53896038,30,30,OPN,RMT004,SOIL,2,1,Y,Utility,Service,28.474567005790583,SUG-5166,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79403966,-88.13321558
5167,87.02689059,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,35.52700476391346,SUG-5167,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79399714,-88.13274382
5168,92.5970335,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,37.92740964039873,SUG-5168,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79611268,-88.13395601
5169,109.72835795,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,44.86930596020278,SUG-5169,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79832262,-88.13347017
5170,85.07705634,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,34.84964350108861,SUG-5170,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79830928,-88.13356628
5171,78.64429075,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,32.1137292618012,SUG-5171,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.798305,-88.13316427
5172,110.82197701,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,45.247100415395096,SUG-5172,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7983196,-88.13159144
5173,98.11637285,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,40.061509208164914,SUG-5173,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.7983118,-88.13284984
5174,123.64547198,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,50.47907201902351,SUG-5174,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79831483,-88.13244355
5175,125.79390977,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,51.54916684918982,SUG-5175,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79908494,-88.13084098
5176,108.61697908,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,44.508021011648204,SUG-5176,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79940652,-88.13083901
5177,81.07935225,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,33.223551179320935,SUG-5177,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79966179,-88.13083656
5178,68.93014149,30,30,OPN,RMT004,SOIL,2,1,Y,Utility,Service,28.191195089715787,SUG-5178,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79870692,-88.13039769
5179,163.33941133,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,66.69035161698832,SUG-5179,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79992243,-88.13227506
5180,77.78195466,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,31.87420556982347,SUG-5180,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79944485,-88.13211945
5181,182.95596108,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,74.76850401929039,SUG-5181,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79988324,-88.13344814
5182,61.18517301,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,24.98436917609455,SUG-5182,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79989851,-88.13303529
5183,98.20262253,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,40.097179621062544,SUG-5183,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79990287,-88.13275292
5184,76.70693798,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,31.42905901233845,SUG-5184,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79942074,-88.13359006
5185,75.73276223,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,31.032406840034454,SUG-5185,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79921775,-88.13358746
5186,149.72103687,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.128159980405,SUG-5186,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80081955,-88.1333554
5187,199.73641044,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,81.54695122706164,SUG-5187,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80082296,-88.13159772
5188,80.90251233,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,33.03386167123209,SUG-5188,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.8008252,-88.13108359
5189,255.55071214,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,104.68397396880847,SUG-5189,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80056104,-88.13084793
5190,151.91414993,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,62.022462276494366,SUG-5190,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80082169,-88.13280232
5191,207.57821698,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,85.01048069716173,SUG-5191,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.80108038,-88.13365351
5192,150.03626045,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.47239871554687,SUG-5192,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79935874,-88.13827539
5193,205.79412314,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,84.24957980871324,SUG-5193,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79851023,-88.13862649
5194,117.70187566,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,48.17824416596232,SUG-5194,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79814188,-88.13895531
5195,116.89567973,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,47.88874556899114,SUG-5195,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79971592,-88.13816845
5196,149.87075189,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,61.18955422047372,SUG-5196,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79992524,-88.13769995
5197,39.31325042,30,30,OPN,RMT004,SOIL,2,1,N,Utility,Secondary,16.058675271222135,SUG-5197,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Underground),41.79988614,-88.13804026
