OBJECTID,Installati,FacilityID,Owner,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
964,913334400000,SC2-T9,Utility,{79528BDC-1F22-4E24-AB91-55E8280C4268},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77386138,-88.18858785
965,913334400000,SC4-T1,Utility,{302D8BF0-BCCD-483F-8313-1EC4E303505A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77175545,-88.18467217
966,913334400000,SC5-T1,Utility,{073E7EA5-40F3-4384-830D-D904BECFCC54},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77133925,-88.18412896
967,1275696000000,SC2-T5,Utility,{41A55870-3868-41C3-98FD-BCCA5BAF4469},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76515534,-88.19209983
968,1275696000000,SC2-T4,Utility,{F85E4DFC-7A00-402E-BA2E-BD20FA7F1FA4},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76509339,-88.19209042
969,1275696000000,SC2-T3,Utility,{DBD7B4B6-038A-4205-ADC8-E4B725C83301},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76480169,-88.19235569
970,1275696000000,SC2-T2,Utility,{F04AACFC-C978-4EEC-B1BE-B955297FB04D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76491974,-88.19246361
971,1275696000000,SC2-T1,Utility,{BF2DF64A-9F2D-4C37-9CED-FC363E8B114B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76487567,-88.19246053
972,1275696000000,SC2-T6,Utility,{21248045-D5A8-4915-995D-45F56CAAB2FB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76471557,-88.19041716
973,913334400000,SC2-T10,Utility,{9819CB29-A8D3-4805-BE7D-6B1B32D97344},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77351558,-88.18756521
974,913334400000,SC6-T3,Utility,{F1331759-8013-4A75-A95A-595797E1DA70},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7715552,-88.18808485
975,913334400000,SC2-T11,Utility,{0CBB3684-1427-435B-8D04-D33618303757},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77626147,-88.18271582
976,913334400000,SC1-T1,Utility,{72BC6875-A094-44C0-BAB6-1D645B3AFA45},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77109833,-88.18387349
977,913334400000,SC1-T2,Utility,{CED25B95-1F05-4A6E-B984-E2748FA52C78},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77302077,-88.18385948
978,913334400000,SC1-T3,Utility,{693C9233-1714-46E7-990D-16CFF7635A81},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77362108,-88.18385173
979,913334400000,SC3-T5,Utility,{0C48286B-660A-459E-97A8-46097A812186},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.76993953,-88.18344819
980,913334400000,SC3-T4,Utility,{A3A56E07-8A06-43AD-A410-1FAF266C3EF2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77001254,-88.18316926
981,913334400000,SC2-T3,Utility,{3BBEFB8D-7972-46BA-B0EA-7B0F09FFFB12},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77008649,-88.18288779
982,913334400000,SC2-T2,Utility,{8871F699-D55B-4A19-9DA0-09ED6642693D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77018715,-88.18262152
983,913334400000,SC2-T1,Utility,{222163FA-BCDA-4A14-9712-253907F0C690},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77028686,-88.18235908
984,1146873600000,SC1-T1,Utility,{AAEE348A-E0D4-495A-8EE9-901738E1C8D9},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7747306,-88.19271778
985,1094601600000,P15-SC1-T1,Utility,{032871F5-FBDE-4528-A002-8175043CF2C0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79536556,-88.12474906
986,1094601600000,MH3-T8,Utility,{E5D38CCF-A5A6-4372-BBB2-79423F1A5F8F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78443478,-88.17252764
987,971308800000,P1-2-T6,Utility,{DE635410-2209-4F66-8DCC-C025E0C6A468},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77389918,-88.1511361
988,971308800000,P1-2-T7,Utility,{6C39D706-283C-4813-A7B3-6790DE07C869},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77387662,-88.15113515
989,971308800000,P1-2-T8,Utility,{3D908E87-15E3-40A5-A1AA-2D39366B13F9},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77384351,-88.15113303
990,971308800000,P1-2-T2,Utility,{C3E56161-701F-447F-A1E1-1F3D524340F2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7739607,-88.14984993
991,971308800000,P1-2-T1,Utility,{CEC8F28D-494A-4A36-A524-BC9A6D634534},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77358345,-88.15011685
992,971308800000,P1-MH1-T2,Utility,{6687ACEC-6F60-47BB-80EE-02B531758FAB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7751306,-88.15036733
993,971308800000,P1-MH1-T1,Utility,{C97D9E3D-05AE-4130-8EE2-331CAA654CC1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77479114,-88.15106046
994,971308800000,MH1-T3,Utility,{B2F40C17-6665-4594-BB13-B0DE87045700},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7717832,-88.14879707
995,971308800000,T1,Utility,{840D11FD-8D85-42AE-AD17-E549803F3CEC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7725912,-88.15227812
996,971308800000,MH1-T1,Utility,{FC9F2BB0-1153-48EB-9180-D74C1A69FE8C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77232739,-88.15117153
997,971308800000,MH1-T2,Utility,{377ABB85-7F79-43C0-B999-0973AF649228},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77241824,-88.15021881
998,971308800000,MH2-T10,Utility,{7DDEED80-95C3-433E-B455-46CB2027AE5D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77113476,-88.14882378
999,971308800000,MH2-T9,Utility,{C3EFA284-BECC-42CE-BA4E-8081C1791A0F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77095871,-88.1485059
1000,971308800000,MH2-T8,Utility,{F4E6F5F0-94F0-4753-87EE-915915379E7F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77083271,-88.14762655
1001,971308800000,MH2-T7,Utility,{9819B16A-C6C3-43A9-B607-DD8BCAF6A404},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77076547,-88.14717744
1002,971308800000,MH2-T6,Utility,{53360E1B-146D-4297-BC1E-7052D092E7A2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77217513,-88.14721469
1003,971308800000,MH2-T4,Utility,{5FD1D3ED-B5B2-4D05-87C6-D00A3E8D0261},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77246402,-88.14714139
1004,971308800000,MH2-T5,Utility,{F3CBE13C-1729-4679-800E-693C8C25B3CC},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77253254,-88.14719628
1005,971308800000,MH2-T3,Utility,{4956D05A-7C7D-40D7-9CE4-8A527099C27B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77245505,-88.146405
1006,833932800000,MH2-T2,Utility,{9C8E72C5-F14D-4360-BD57-83FA260A0813},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77237238,-88.14596456
1007,971308800000,MH2-T1,Utility,{C9649FC9-4C4D-481D-ADB3-E128A79F46B5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7726065,-88.14578338
1008,971308800000,P8-MH1-T4,Utility,{3CD79E41-909E-4C88-842B-6D8B830638D1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77194885,-88.14517251
1009,971308800000,P8-MH1-T3,Utility,{EB9B5E2E-A909-4D28-B880-621D2A68F271},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77198887,-88.1451724
1010,833932800000,P8-MH1-T2,Utility,{9C53359C-D957-496F-8088-34074765AF6B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77236638,-88.14462701
1011,971308800000,P8-MH1-T1,Utility,{F383C110-F58D-4D97-BB06-4F4B403235A3},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77253967,-88.14425417
1012,971308800000,P8-T2,Utility,{5B82162E-ABF7-4986-AD59-0E33165A38DA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77277812,-88.14398195
1013,971308800000,P8-T1,Utility,{1F163443-5DAF-4F22-86A3-6CBCCC28BEEE},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77274868,-88.14313005
1014,833932800000,T1,Utility,{7A2ED393-6EEA-4366-9D3D-96783A5913D8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7712198,-88.14495536
1015,833932800000,P8-T2,Utility,{925D36ED-83D8-4682-9512-3AFC0297D29E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77553357,-88.1475234
1016,833932800000,P8-T1,Utility,{9354C0C0-26AC-4EBF-B536-9176EC9F0583},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7754844,-88.14695425
1017,971308800000,P8-T2,Utility,{2DD7066B-D3FC-4FB9-8792-4488D425FAA2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77493842,-88.14642023
1018,971308800000,P8-T1,Utility,{5492A4A0-D2FA-4E7E-87CD-972C30CE2E5D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77499785,-88.146871
1019,971308800000,P1-MH2T1,Utility,{198EB582-1080-4376-85A7-E4B9E9C80C5B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77504083,-88.14871864
1020,971308800000,P1-MH2T2,Utility,{81022737-973D-4F24-9E5B-8975311A91B2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77503285,-88.14842262
1021,971308800000,P1-MH2T3,Utility,{34167F91-4E7C-4485-A1B7-71DA78BEC80B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77502345,-88.14804877
1022,971308800000,MH3-T1,Utility,{6BCCE4B2-C922-47DB-B55B-C6BEF13CBE85},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77447416,-88.14689028
1023,971308800000,MH3-T2,Utility,{57A8C462-A3FC-449F-B52A-DF87F0B8DE9E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77390496,-88.14716894
1024,971308800000,MH3-T3,Utility,{8A0E4F9C-E4B3-4A58-930A-C8E9FE5ABF57},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77363284,-88.14704169
1025,971308800000,MH3-T4,Utility,{55DADE57-0458-4FA7-B030-30FCFE038975},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77309295,-88.14733958
1026,971308800000,MH3-T5,Utility,{9CB57542-A2F2-49E8-A336-DDC38D3764C1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77370418,-88.14585778
1027,971308800000,MH3-T6,Utility,{D16D0E0D-1986-4E8D-A7B5-89CE719D9803},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77323686,-88.14570314
1028,971308800000,P1-2-T3,Utility,{5730CFD9-29A9-4A77-A777-0B5619D732D6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77362527,-88.14892071
1029,971308800000,P1-2-T5,Utility,{FA113913-5367-4B7E-8685-D03851DBFEE8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77353651,-88.14833956
1030,971308800000,P1-2-T4,Utility,{C18B6E4F-02DD-4822-9E45-338733DBE8B8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77335814,-88.14884853
1031,833932800000,P4-T1,Utility,{D119FEFB-5B15-4BA6-8337-C168CFF3EE5F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77708241,-88.14286687
1032,833932800000,P4-T2,Utility,{8DECFEBC-EC40-4A53-ACD4-4D184D81E248},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77649808,-88.14252254
1033,833932800000,P4-T6,Utility,{75967199-7188-4F9A-8052-14726445002A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77631512,-88.14307741
1034,833932800000,P4-T3,Utility,{7E1C549D-EC7A-43CE-A0B6-FBE7363A68FF},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77580271,-88.14271826
1035,833932800000,P4-T5,Utility,{FB9E52D4-105F-4302-9727-104ACCED0A1A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77515568,-88.14322784
1036,833932800000,P4-T4,Utility,{356BDE8C-BFAF-46FD-89B2-1C18C16CF420},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77527014,-88.14242671
1037,971308800000,P32-T1,Utility,{FE5CEAF2-4BF6-469E-8917-9EB045051057},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7778835,-88.14339316
1038,971308800000,P32-T2,Utility,{7E2BFFCE-C7A4-4F60-BFCA-BD84CA00D979},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77783114,-88.14270768
1039,833932800000,T1,Utility,{5841EBAE-25A3-49B4-988F-8D171B4CB13A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77839273,-88.13280989
1040,833932800000,T2,Utility,{6FAA703A-1532-4FFB-B761-E8EEDCED964E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77858766,-88.132564
1041,833932800000,T3,Utility,{09176F41-7082-4C36-942D-8FCFD4B74265},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77894899,-88.13247796
1042,833932800000,T4,Utility,{A9E332F7-87B0-4CC0-98A2-F74B66D018DF},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77928305,-88.1327912
1043,833932800000,T5,Utility,{185B957D-E3A2-46A3-8BAB-595744085286},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77948243,-88.13261232
1044,833932800000,T6,Utility,{6AAD54FA-2F38-44C5-A78D-AB6F7F10CC74},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77924179,-88.13181077
1045,833932800000,T7,Utility,{BBDBFC69-48DF-4F12-AC29-2FEC31A718DB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77942869,-88.13189038
1046,833932800000,T8,Utility,{8DE90B85-6A9A-4C50-B748-BC3785BD0CBF},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77933732,-88.13145222
1047,833932800000,T9,Utility,{324F0EC2-1CEC-4996-BED9-90A2F100562B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7790326,-88.13075428
1048,833932800000,T10,Utility,{7AFAA950-05F6-45DE-A462-C23408B60FAB},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77901347,-88.13015402
1049,833932800000,T12,Utility,{1E9BBCE1-DA54-48E7-986A-6F687450D1B7},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7796127,-88.13059798
1050,833932800000,T14,Utility,{FDCAFD18-B7E7-4E1F-83A9-E9B53F9B1335},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77987162,-88.13129778
1051,833932800000,T13,Utility,{27190FA8-4E19-4AF7-97DD-9F1F787E268D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77986199,-88.13070043
1052,833932800000,T15,Utility,{97EE6778-D9D5-416F-B33D-3710F0A84D38},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77964583,-88.12983988
1053,833932800000,T17,Utility,{5315CD94-E014-474E-9179-355ACA307C50},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77916391,-88.12944071
1054,833932800000,T11,Utility,{95AE9DFB-B311-42EB-9F2D-97BE53E6A32D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77851962,-88.13032375
1055,833932800000,SC1-T1,Utility,{A869040E-024B-4F73-9BAD-B2C94A83F275},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77805141,-88.12953489
1056,833932800000,SC1-T2,Utility,{6B38A304-E55E-4310-A550-6E2DBCBC9085},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77813234,-88.12919145
1057,833932800000,SC1-T3,Utility,{68C2D82A-80EA-425B-AFD8-389D912CC47C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77798303,-88.12828808
1058,833932800000,SC1-T4,Utility,{92189330-D9D6-4ECF-8376-4C2511E3EB17},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77731472,-88.12913218
1059,833932800000,SC1-T6,Utility,{291381D2-75C1-4406-8B70-6725DD6CC8E8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7756338,-88.12905148
1060,833932800000,SC1-T7,Utility,{34E02FC4-B546-435E-B115-413A7073CFAF},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77515069,-88.12855106
1061,833932800000,SC1-T5,Utility,{9DDD9BAD-100B-4F62-8E6C-D713CCE728ED},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77649898,-88.12909101
1062,833932800000,T16,Utility,{B5EABE68-1D90-482D-89FB-2536201EFFCA},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77921966,-88.12944117
1063,833932800000,P1-T1,Utility,{7185A63C-1C57-48C9-94A6-801F49D96132},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77799189,-88.13182691
1064,833932800000,P1-T2,Utility,{36C160F2-F146-40F1-9924-7E0FD20F54B6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77800774,-88.13081914
1065,833932800000,P1-T3,Utility,{6BCCB8F2-022A-4107-868B-B569D682C46B},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77766887,-88.13027951
1066,833932800000,P1-T4,Utility,{28230A24-C05A-4611-B91A-190F00B62FC7},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77729047,-88.13085608
1067,833932800000,P1-T5,Utility,{E21C2829-8D3B-4C23-BD68-BC82563CFD1A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77677154,-88.13068487
1068,833932800000,P1-T6,Utility,{E093F5DD-E598-4F7C-B338-ACBD12B46D78},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77669311,-88.13146355
1069,833932800000,P1-T7,Utility,{2E92865D-1075-4AD0-807A-CFDE2DC2A604},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77668886,-88.13226721
1070,833932800000,P1-T8,Utility,{9BD25BCB-AFE6-40C9-82D2-CAE0068393A8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77646972,-88.13286135
1071,833932800000,P1-T9,Utility,{DACD8DD7-ACB0-406D-BF63-8C80C1C83E7F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77624623,-88.13393708
1072,833932800000,P1-T10,Utility,{3C7B4EE9-827D-424F-A607-3674B0E20088},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7753627,-88.13419012
1073,833932800000,P1-T11,Utility,{14239FAC-A982-4128-A7AD-CD1A0F139AA7},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7754631,-88.13350322
1074,833932800000,P1-T12,Utility,{7E60694B-B52E-4C03-84A7-AC9CECA0040E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77486819,-88.13452293
1075,833932800000,P1-T13,Utility,{9148AF06-C7F2-47AE-98E2-0296EFB7DB38},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77450517,-88.13446247
1076,833932800000,P1-T14,Utility,{D185D71C-6E7A-47DD-AFEC-8678CC558971},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77377382,-88.13434185
1077,833932800000,P1-T15,Utility,{C14186AB-17ED-4A4A-A78F-33B6A8EA8B83},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77450117,-88.13283482
1078,833932800000,P1-T16,Utility,{A5252C86-217D-4B86-B981-0C7DB3901221},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7747357,-88.132145
1079,833932800000,P1-T17,Utility,{F405640E-BAE7-467C-9149-461F6F418D76},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7752202,-88.13107036
1080,833932800000,P1-T18,Utility,{BB4A05A5-D848-439C-B3C6-736CCB2F429E},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77444354,-88.13013813
1081,833932800000,P1-T19,Utility,{3F5E497E-121E-4BC6-B5F8-52BF1E375BE9},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77575218,-88.13011138
1082,833932800000,T1,Utility,{871834C6-8FAE-4577-AAA8-419D56A6E1B5},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77473681,-88.13603434
1083,833932800000,MH1-T1,Utility,{57E59A8D-0177-4A5C-A4AF-558C888EE2DE},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77477923,-88.13727567
1084,1094601600000,T3,Utility,{64E71588-01FE-4CDF-93DB-47DD5B6F4FEF},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78662482,-88.13671529
1085,833932800000,P3-T1,Utility,{B80459DA-A0EC-4A73-9A91-25C034C3DB43},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7818785,-88.14213986
1086,833932800000,P2-8-T1,Utility,{7D2DAF5A-0779-48FE-9E93-201E7A88CFE7},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79330277,-88.12802816
1087,833932800000,P2-T2,Utility,{65422570-D251-4CE8-A797-528F956B2425},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80250553,-88.12547703
1088,833932800000,T4,Utility,{3A61C98A-8B1E-43FF-A4C1-365CC99B5C74},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79824219,-88.12297711
1089,833932800000,P1-T1,Utility,{5D8CD54D-9632-4C09-B797-905B1B5B5C0D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.802439,-88.12443682
1090,833932800000,MH1-T2,Utility,{D284C779-0DCA-4E9B-9EA6-39C1E4C02F14},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.80236021,-88.14969176
1091,833932800000,SC1-T1,Utility,{CFF7E234-2B85-4C7B-8EBD-779B5395A343},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.79908357,-88.17093529
1092,957398400000,MH1-T1,Utility,{2549EB96-3549-43D2-B0FD-0779E1C6C064},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78223167,-88.17303092
1093,957398400000,MH1-T2,Utility,{EF8EDD29-D294-452A-9FD6-78C7A4081AB2},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7823161,-88.17208225
1094,957398400000,T4,Utility,{916BF42F-444A-4D16-BBE7-111810AC7570},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78050031,-88.17760557
1095,957398400000,T3,Utility,{49E9AD09-8AFA-4473-8DB3-C56D6AA22733},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78093386,-88.1768967
1096,957398400000,T2,Utility,{5159EED7-AFD9-4E4C-8160-B08DEB7B920D},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78069906,-88.1766121
1097,957398400000,T6,Utility,{C45AC4A3-F849-409B-B17D-4A778AE25657},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78019606,-88.1781079
1098,957398400000,T5,Utility,{883ACCFD-814B-4FC9-9F9A-2402D5229DC1},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78041805,-88.17737917
1099,957398400000,T1,Utility,{7FE0F848-CAF0-43F2-8991-2FFD990F4C43},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78060387,-88.17668108
1100,957398400000,J1,Utility,{315FE49D-AC57-43FE-8C7A-39050ED5D3C0},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78081259,-88.17601603
1101,833932800000,T7,Utility,{AEB5E78D-C376-48BD-BFF2-51500F23B5F9},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7799415,-88.17870939
1102,957398400000,T4,Utility,{8652F16B-B73A-4E72-B876-58DEBCCD9573},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7792301,-88.17743441
1103,957398400000,T3,Utility,{931A0045-35F1-4182-A6F4-B8880C919314},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77940095,-88.17681523
1104,957398400000,T2,Utility,{30F82C11-6052-4AEB-9199-6388C6473D20},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77975005,-88.17526498
1105,957398400000,T1,Utility,{A53B4096-4350-424E-A46E-0B207EDBEE34},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77996554,-88.17537138
1106,957398400000,T4,Utility,{226FD033-69E4-43B4-8DC3-30ECFB770E7A},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78011133,-88.17467339
1107,957398400000,T7,Utility,{40BCBFA7-CCC5-42AF-AE95-7DBC037709D6},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77917892,-88.17411877
1108,957398400000,T6,Utility,{5FD2E522-FCF2-45FB-9864-B54733E4DA7C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77917874,-88.17398892
1109,957398400000,T5,Utility,{5FDA5CCC-0ACD-46D1-B990-FABB51722C8F},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.77975952,-88.17315805
1110,957398400000,T3,Utility,{9BC742A6-F108-4938-AD37-CDB44A283AA8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78060514,-88.17413876
1111,957398400000,T2,Utility,{369A6071-737A-41D5-981C-3C3241679050},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78093559,-88.17468282
1112,957398400000,T1,Utility,{4819471D-3C9C-4050-A1F0-7AA34DF0C2D8},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78108245,-88.1754603
1113,957398400000,P3-T1,Utility,{C1255292-ADAD-4260-810A-E8B74AF88429},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78114921,-88.17187322
1114,957398400000,P3-T2,Utility,{D5EBE161-B315-446D-8803-B7DD8232890C},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.7809574,-88.17099448
1115,957398400000,P3-T3,Utility,{1AAF0229-74F7-45AC-B8C1-D5A251A3D459},Electric,Electric,Field Service,Asset Mgmt.,Pads,41.78057272,-88.17060558
1116,,,,{98824E4E-1247-4E0B-90D1-AFC1BAA66C25},,,,,,,
