OBJECTID,FacilityID,MeasuredLe,FeederID,NominalVol,OperatingV,ConductorT,BackfillMa,CableCount,InConduitI,OWNER,OPERATINGC,Shape_Length,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
1310,PUG-1310,305.43523214,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,131.8092792492808,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80199151,-88.12283287
1311,PUG-1311,13.18087355,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,5.39635522992671,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80229556,-88.12269453
1312,PUG-1312,17.35578773,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,7.106281915965042,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80232483,-88.12261484
1313,PUG-1313,13.88426539,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,5.683731288348452,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80234924,-88.12257148
1314,PUG-1314,22.40508521,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,9.170550060248491,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80235328,-88.12269214
1315,PUG-1315,63.97165554,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,34.105570808195424,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80246578,-88.12281356
1316,PUG-1316,5.97236889,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,2.4384019708878606,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80311677,-88.12293215
1317,PUG-1317,5.11799404,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,2.0896017448840327,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80313979,-88.12295218
1318,PUG-1318,5.04576404,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,2.060064487378225,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80309509,-88.12295207
1319,PUG-1319,15.72316566,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,6.442771223907721,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80058544,-88.1259507
1320,PUG-1320,345.2407319,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,143.49861105190948,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80360583,-88.12298665
1321,PUG-1321,9.57077635,RMT003,210,380,OPN,SOIL,1,N,Utility,Distribution,3.922033451026506,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80133362,-88.14669973
1322,PUG-1322,10.41373151,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.2676005121557665,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80306469,-88.13660413
1323,PUG-1323,10.52426396,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,4.312851721380925,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80356228,-88.13513637
1324,PUG-1324,11.29524543,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,4.628238505000161,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79311489,-88.13630477
1325,PUG-1325,10.63320488,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,4.357006309055096,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79311554,-88.13622403
1326,PUG-1326,10.02221996,RMT004,150,150,OPN,SOIL,3,N,Utility,Distribution,4.1067107611644085,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79311622,-88.13614559
1327,PUG-1327,127.37556294,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,57.97705230988143,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80225237,-88.13002962
1328,PUG-1328,457.41130868,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,187.25541266175017,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79863133,-88.14117215
1329,PUG-1329,435.99457422,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,182.62632771633054,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80370762,-88.13429179
1330,PUG-1330,13.56078468,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,5.550137484455227,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80227976,-88.12978662
1331,PUG-1331,14.49068112,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,5.930181926995589,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80225216,-88.12974436
1332,PUG-1332,387.66293558,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,160.937361732596,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79749865,-88.12156705
1333,PUG-1333,218.55865266,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,92.61270302229264,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79749851,-88.13078246
1334,PUG-1334,501.267054,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,205.37188464700935,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80023801,-88.13083227
1335,PUG-1335,193.35505936,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,78.946662685039,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79732332,-88.12924521
1336,PUG-1336,628.28043782,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,256.98935919838385,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79011948,-88.13142089
1337,PUG-1337,329.61950654,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,135.05371982687808,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78914757,-88.13918919
1338,PUG-1338,161.54107137,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,65.94768153658113,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.78855199,-88.14020105
1339,PUG-1339,267.11204751,RMT004,150,150,OPN,SOIL,1,N,Utility,Distribution,109.4463713959736,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79171874,-88.14007731
1340,PUG-1340,927.72535306,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,378.62720115347656,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77147162,-88.17696074
1341,PUG-1341,61.33358534,RMT002,380,380,OPN,SOIL,3,N,Utility,Distribution,25.10851016470528,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77164536,-88.17526745
1342,PUG-1342,264.45381419,RMT003,380,380,OPN,SOIL,3,N,Utility,Distribution,108.37822269024588,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80359068,-88.1501232
1343,PUG-1343,10.18509223,RMT003,210,380,OPN,SOIL,1,N,Utility,Distribution,4.1739344367388584,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.80315997,-88.14922864
1344,PUG-1344,185.97711494,RMT004,380,380,OPN,SOIL,1,N,Utility,Distribution,83.21261988656755,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79371624,-88.12806891
1345,PUG-1345,56.59579321,RMT004,380,380,OPN,SOIL,3,N,Utility,Distribution,23.11156981562239,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79346477,-88.12793787
1346,PUG-1346,113.68247512,RMT004,380,380,OPN,SOIL,1,N,Utility,Distribution,46.453481099008854,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.79322299,-88.12820728
1347,PUG-1347,10.30521145,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.221097544466854,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77075379,-88.18391821
1348,PUG-1348,10.31795637,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.22644097589294,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77075315,-88.18387503
1349,PUG-1349,9.43282289,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,3.8637400761063843,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77072605,-88.18387562
1350,PUG-1350,9.69478856,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,3.9710995357184022,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77072636,-88.18391925
1351,PUG-1351,10.56717711,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.328457287915153,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77071504,-88.18288256
1352,PUG-1352,9.75514887,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,3.9958156998639494,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77068715,-88.18288277
1353,PUG-1353,418.65533188,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,171.4114390508349,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77123527,-88.18265618
1354,PUG-1354,133.09827105,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,54.514358570147614,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77194608,-88.18269967
1355,PUG-1355,565.81180305,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,231.76434074967943,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77290397,-88.1826737
1356,PUG-1356,167.94088074,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,68.78797235086802,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77390519,-88.18258973
1357,PUG-1357,271.77293758,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,111.3218431429138,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.774498,-88.18264515
1358,PUG-1358,286.909772,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,117.30257993905698,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77055216,-88.18254548
1359,PUG-1359,83.55703388,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,34.129284142250256,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77022668,-88.1824831
1360,PUG-1360,85.23461384,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,34.8158763973433,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77012542,-88.18274833
1361,PUG-1361,87.78245245,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,35.846957667150775,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7700362,-88.18302088
1362,PUG-1362,86.46076443,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,35.31041271787924,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76995974,-88.18330387
1363,PUG-1363,125.31494075,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,51.317942126646564,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77093898,-88.18391389
1364,PUG-1364,708.80980622,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,290.32184532509115,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7720554,-88.18390356
1365,PUG-1365,224.4780657,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,91.93664287837512,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7733217,-88.1838873
1366,PUG-1366,163.00363956,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,66.6094249427432,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77069923,-88.18272886
1367,PUG-1367,518.75341462,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,212.48024601171687,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77557859,-88.1827548
1368,PUG-1368,411.00740574,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,167.8229166788984,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77654793,-88.19695345
1369,PUG-1369,312.12857865,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,127.45839942243536,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77631958,-88.19823153
1370,PUG-1370,674.72960019,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,276.307254342878,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7738312,-88.20328402
1371,PUG-1371,658.12478764,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,268.62896796082083,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7761221,-88.19991314
1372,PUG-1372,307.76051988,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,125.64022584718388,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77604701,-88.20175718
1373,PUG-1373,530.43869653,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,217.04728703182002,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77531023,-88.20290228
1374,PUG-1374,88.10266924,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,35.99482337180198,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77648675,-88.19612718
1375,PUG-1375,164.9336997,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,67.50587773102724,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77619888,-88.19584638
1376,PUG-1376,74.81056837,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,30.595246313818954,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77647837,-88.1960205
1377,PUG-1377,1062.90184409,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,435.39256652459244,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77295446,-88.1958104
1378,PUG-1378,862.25419408,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,353.10610443783634,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77029244,-88.19582992
1379,PUG-1379,9.84416092,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,4.032403901993137,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77148253,-88.19582443
1380,PUG-1380,630.0946706,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,258.03020551948765,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77195084,-88.19913708
1381,PUG-1381,627.06659125,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,256.8296039598441,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77538162,-88.19866267
1382,PUG-1382,574.78772784,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,235.41179432450716,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77029754,-88.19911854
1383,PUG-1383,344.05324932,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,140.44590496967447,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76934603,-88.18825542
1384,PUG-1384,6.01499715,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.454556810378857,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76931958,-88.18763667
1385,PUG-1385,6.15881034,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.51327236912026,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76933585,-88.18759244
1386,PUG-1386,5.98500283,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.442356412666678,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76931969,-88.18765866
1387,PUG-1387,6,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.44840090070317,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76931952,-88.18761464
1388,PUG-1388,5.84118966,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.3836584411363613,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76933561,-88.18757045
1389,PUG-1389,6.00000001,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.4485118175327285,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76930312,-88.18759272
1390,PUG-1390,5.99999999,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.4483937351237386,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7693031,-88.18757073
1391,PUG-1391,613.78936125,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,250.95580721803915,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76904729,-88.18678886
1392,PUG-1392,542.89815505,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,221.57749619484133,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76935421,-88.18658986
1393,PUG-1393,466.32769419,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,190.33773172716886,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76940628,-88.18486279
1394,PUG-1394,6.00000001,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.457612360823978,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76936067,-88.18760429
1395,PUG-1395,6,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.45765538630003,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76937714,-88.18760447
1396,PUG-1396,51.5363859,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,21.103775310098996,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76945425,-88.18760885
1397,PUG-1397,1032.16318842,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,422.6916746884865,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76788566,-88.19581398
1398,PUG-1398,782.79846491,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,319.48682991686053,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76931849,-88.1912821
1399,PUG-1399,1004.38632698,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,409.91013642989566,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76925243,-88.19938255
1400,PUG-1400,5.99999999,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.4576102621275475,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76922346,-88.19561991
1401,PUG-1401,6.00000001,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.457710254718106,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76923992,-88.19561985
1402,PUG-1402,6.05192063,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.4788719847071197,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76922356,-88.19564345
1403,PUG-1403,5.99999998,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.4575699334411465,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76924009,-88.19564319
1404,PUG-1404,6.03709794,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.4727372585271072,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.7692236,-88.1956946
1405,PUG-1405,5.99999999,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.4576342834381713,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76924011,-88.19569501
1406,PUG-1406,6,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.457663182017044,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76920706,-88.19567024
1407,PUG-1407,6.00000001,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.448500661570366,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76919882,-88.19568154
1408,PUG-1408,239.14893322,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,97.6172094367243,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76933556,-88.18927736
1409,PUG-1409,389.0931273,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,158.79431715044586,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.76928073,-88.19494391
1410,PUG-1410,543.44185331,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,222.5904374925801,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77524207,-88.19578094
1411,PUG-1411,891.71067141,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,364.0705447912977,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77470693,-88.19441985
1412,PUG-1412,5.6468577,RMT002,380,380,OPN,SOIL,1,N,Utility,Distribution,2.30457369052661,Electric,Electric,Field Service,Asset Mgmt.,Primary (Underground),41.77448094,-88.19578085
