OBJECTID,MeasuredLe,NominalVol,OperatingV,FeederID,ConductorC,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType
2346,36.6580918,60,380,RMT002,HOR,Y,Utility,Service,14.972767047376344,SOH-2346,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2347,35.96532938,60,380,RMT002,HOR,Y,Utility,Service,14.700740902184918,SOH-2347,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2348,78.77166585,60,380,RMT002,HOR,Y,Utility,Service,32.146539770400196,SOH-2348,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2349,6.00002216,60,380,RMT002,HOR,N,Utility,Secondary,2.4487791450045417,SOH-2349,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2350,6.0006516,60,380,RMT002,HOR,N,Utility,Secondary,2.449015675674765,SOH-2350,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2351,6.00117323,60,380,RMT002,HOR,N,Utility,Secondary,2.4491689221916935,SOH-2351,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2352,55.41210025,60,380,RMT002,HOR,Y,Utility,Service,22.655047498675522,SOH-2352,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2353,37.79564043,60,380,RMT002,HOR,Y,Utility,Service,15.425718741187422,SOH-2353,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2354,86.69376335,60,380,RMT002,HOR,Y,Utility,Service,35.38157253769188,SOH-2354,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2355,95.34396557,60,380,RMT002,HOR,Y,Utility,Service,38.92698473178585,SOH-2355,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2356,25.80552672,60,380,RMT002,HOR,Y,Utility,Service,10.536176428358628,SOH-2356,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2357,83.9978174,60,380,RMT002,HOR,Y,Utility,Service,34.3297026287311,SOH-2357,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2358,25.90433614,60,380,RMT002,HOR,Y,Utility,Service,10.594439817257848,SOH-2358,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2359,9.43537656,60,380,RMT002,HOR,Y,Utility,Service,3.8574910079534397,SOH-2359,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2360,77.33609446,60,380,RMT002,HOR,Y,Utility,Service,31.566340926707287,SOH-2360,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2361,64.94773811,60,380,RMT002,HOR,Y,Utility,Service,26.51783441883596,SOH-2361,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2362,30.28828129,60,380,RMT002,HOR,Y,Utility,Service,12.368085627054807,SOH-2362,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2363,31.66436979,60,380,RMT002,HOR,Y,Utility,Service,12.923746480906686,SOH-2363,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2364,108.76548655,60,380,RMT002,HOR,Y,Utility,Service,44.3885021581821,SOH-2364,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2365,108.7644896,60,380,RMT002,HOR,Y,Utility,Service,44.38898152197638,SOH-2365,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2366,26.97799924,60,380,RMT002,HOR,Y,Utility,Service,11.041113192475379,SOH-2366,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2367,78.13049062,60,380,RMT002,HOR,Y,Utility,Service,31.892511008774107,SOH-2367,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2368,36.45408075,60,380,RMT002,HOR,Y,Utility,Service,14.899944569841432,SOH-2368,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2369,94.14614467,60,380,RMT002,HOR,Y,Utility,Service,38.43525953338652,SOH-2369,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2370,16.54963958,60,380,RMT002,HOR,Y,Utility,Service,6.75841134864122,SOH-2370,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2371,34.21203059,60,380,RMT002,HOR,Y,Utility,Service,13.989616718815482,SOH-2371,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2372,32.69892376,60,380,RMT002,HOR,Y,Utility,Service,13.346207799201286,SOH-2372,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2373,43.90448983,60,380,RMT002,HOR,Y,Utility,Service,17.942049655367445,SOH-2373,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2374,112.43151448,60,380,RMT002,HOR,Y,Utility,Service,45.885289812398184,SOH-2374,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2375,123.16886349,60,380,RMT002,HOR,Y,Utility,Service,50.286731713970866,SOH-2375,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2376,49.89646607,60,380,RMT002,HOR,Y,Utility,Service,20.428790637296252,SOH-2376,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2377,68.13078411,60,380,RMT002,HOR,Y,Utility,Service,27.822279618464787,SOH-2377,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2378,21.10495679,60,380,RMT002,HOR,Y,Utility,Service,8.62625784767885,SOH-2378,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2379,37.34392893,60,380,RMT002,HOR,Y,Utility,Service,15.246040188590497,SOH-2379,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2380,71.2515528,60,380,RMT002,HOR,Y,Utility,Service,29.083644285540068,SOH-2380,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2381,71.54355229,60,380,RMT002,HOR,Y,Utility,Service,29.207209578356967,SOH-2381,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2382,32.91073839,60,380,RMT002,HOR,Y,Utility,Service,13.455849875784303,SOH-2382,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2383,66.11406508,60,380,RMT002,HOR,Y,Utility,Service,26.993121502252414,SOH-2383,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2384,70.09065225,60,380,RMT002,HOR,Y,Utility,Service,28.607315631041836,SOH-2384,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2385,14.25746901,60,380,RMT002,HOR,Y,Utility,Service,5.820293074204308,SOH-2385,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2386,30.84494914,60,380,RMT002,HOR,Y,Utility,Service,12.610290597762333,SOH-2386,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2387,75.944326,60,380,RMT002,HOR,Y,Utility,Service,31.010145035434476,SOH-2387,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2388,86.33607797,60,380,RMT002,HOR,Y,Utility,Service,35.27097834380501,SOH-2388,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2389,35.05264004,60,380,RMT002,HOR,Y,Utility,Service,14.318797844898917,SOH-2389,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2390,90.45462497,60,380,RMT002,HOR,Y,Utility,Service,36.92956900369618,SOH-2390,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2391,65.37455155,60,380,RMT002,HOR,Y,Utility,Service,26.748952942091037,SOH-2391,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2392,72.66974371,60,380,RMT002,HOR,Y,Utility,Service,29.66193923781396,SOH-2392,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2393,105.82815447,60,380,RMT002,HOR,Y,Utility,Service,43.217979031552176,SOH-2393,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2394,102.4637268,60,380,RMT002,HOR,Y,Utility,Service,41.8230392469577,SOH-2394,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2395,128.48550084,60,380,RMT002,HOR,Y,Utility,Service,52.486990633654784,SOH-2395,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2396,75.05360414,60,380,RMT002,HOR,N,Utility,Secondary,30.74467014290192,SOH-2396,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2397,113.31505462,60,380,RMT002,HOR,N,Utility,Secondary,46.24588958844012,SOH-2397,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2398,140.45635081,60,380,RMT002,HOR,N,Utility,Secondary,57.321584518057925,SOH-2398,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2399,81.90507823,60,380,RMT002,HOR,N,Utility,Secondary,33.42641884483051,SOH-2399,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2400,98.80768498,60,380,RMT002,HOR,N,Utility,Secondary,40.47496862502634,SOH-2400,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2401,66.41479708,60,380,RMT002,HOR,N,Utility,Secondary,27.20570734829923,SOH-2401,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2402,6,60,380,RMT002,HOR,N,Utility,Secondary,2.448651927901611,SOH-2402,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2403,6.00053766,60,380,RMT002,HOR,N,Utility,Secondary,2.4487779825830382,SOH-2403,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2404,58.95160461,60,380,RMT002,HOR,N,Utility,Secondary,24.148083526248744,SOH-2404,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2405,15.61093958,60,380,RMT002,HOR,Y,Utility,Service,6.379459887470248,SOH-2405,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2406,97.1364042,60,380,RMT002,HOR,N,Utility,Secondary,39.78996593548325,SOH-2406,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2407,62.05224421,60,380,RMT002,HOR,Y,Utility,Service,25.328000311223132,SOH-2407,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2408,19.17344635,60,380,RMT002,HOR,Y,Utility,Service,7.840567800130388,SOH-2408,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2409,64.18496589,60,380,RMT002,HOR,Y,Utility,Service,26.19829095375403,SOH-2409,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2410,108.99381545,60,380,RMT002,HOR,Y,Utility,Service,44.48098603654444,SOH-2410,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2411,77.50173167,60,380,RMT002,HOR,Y,Utility,Service,31.635266505469186,SOH-2411,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2412,84.64142235,60,380,RMT002,HOR,N,Utility,Secondary,34.67117065930369,SOH-2412,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2413,61.52988013,60,380,RMT002,HOR,Y,Utility,Service,25.115816463647512,SOH-2413,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2414,94.56291944,60,380,RMT002,HOR,Y,Utility,Service,38.59257341195516,SOH-2414,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2415,17.54384834,60,380,RMT002,HOR,Y,Utility,Service,7.17912268364986,SOH-2415,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2416,61.70784726,60,380,RMT002,HOR,Y,Utility,Service,25.193221367748144,SOH-2416,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2417,17.95087227,60,380,RMT002,HOR,Y,Utility,Service,7.350426311119864,SOH-2417,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2418,41.29445762,60,380,RMT002,HOR,Y,Utility,Service,16.875265953064446,SOH-2418,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2419,105.27371014,60,380,RMT002,HOR,N,Utility,Secondary,43.123356039097956,SOH-2419,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2420,75.92911162,60,380,RMT002,HOR,Y,Utility,Service,30.989074980867095,SOH-2420,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2421,91.06530908,60,380,RMT002,HOR,N,Utility,Secondary,37.3030544940813,SOH-2421,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2422,58.67522045,60,380,RMT002,HOR,Y,Utility,Service,24.004953573590658,SOH-2422,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2423,93.90710401,60,380,RMT002,HOR,N,Utility,Secondary,38.46715875591416,SOH-2423,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2424,96.94240611,60,380,RMT002,HOR,N,Utility,Secondary,39.71044305925383,SOH-2424,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2425,101.09962276,60,380,RMT002,HOR,N,Utility,Secondary,41.41176337936467,SOH-2425,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2426,6,60,380,RMT002,HOR,N,Utility,Secondary,2.448659799290151,SOH-2426,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2427,22.3347802,60,380,RMT002,HOR,Y,Utility,Service,9.124680087099586,SOH-2427,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2428,16.45027688,60,380,RMT002,HOR,Y,Utility,Service,6.7223096344860815,SOH-2428,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2429,99.63274207,60,380,RMT002,HOR,Y,Utility,Service,40.6649766674645,SOH-2429,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2430,87.80700252,60,380,RMT002,HOR,Y,Utility,Service,35.835835364331444,SOH-2430,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2431,5.99999998,60,380,RMT002,HOR,N,Utility,Secondary,2.4486706432160372,SOH-2431,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2432,20.92658598,60,380,RMT002,HOR,Y,Utility,Service,8.558758473577337,SOH-2432,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2433,107.00236167,60,380,RMT002,HOR,Y,Utility,Service,43.67473789859098,SOH-2433,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2434,22.84799574,60,380,RMT002,HOR,Y,Utility,Service,9.334879822748782,SOH-2434,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2435,80.21318142,60,380,RMT002,HOR,Y,Utility,Service,32.74141450015852,SOH-2435,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2436,28.71887272,60,380,RMT002,HOR,Y,Utility,Service,11.757356182056789,SOH-2436,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2437,86.6059846,60,380,RMT002,HOR,Y,Utility,Service,35.359407629012765,SOH-2437,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2438,29.4765991,60,380,RMT002,HOR,Y,Utility,Service,12.055825848229011,SOH-2438,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2439,55.27133088,60,380,RMT002,HOR,Y,Utility,Service,22.55659012628863,SOH-2439,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2440,97.91951367,60,380,RMT002,HOR,Y,Utility,Service,39.97062535247036,SOH-2440,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2441,22.36321486,60,380,RMT002,HOR,Y,Utility,Service,9.13858071838472,SOH-2441,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2442,80.89807206,60,380,RMT002,HOR,Y,Utility,Service,33.025601543009735,SOH-2442,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2443,63.74844728,60,380,RMT002,HOR,Y,Utility,Service,26.037298092242164,SOH-2443,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2444,91.79524953,60,380,RMT002,HOR,Y,Utility,Service,37.46885011157657,SOH-2444,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2445,5.99999998,60,380,RMT002,HOR,N,Utility,Secondary,2.448725865589074,SOH-2445,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2446,98.91557655,60,380,RMT002,HOR,Y,Utility,Service,40.36966013287365,SOH-2446,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2447,65.11290285,60,380,RMT002,HOR,N,Utility,Secondary,26.67270276643728,SOH-2447,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2448,13.77933291,60,380,RMT002,HOR,Y,Utility,Service,5.633547075430251,SOH-2448,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2449,83.229278,60,380,RMT002,HOR,Y,Utility,Service,33.97106052820751,SOH-2449,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2450,18.6949729,60,380,RMT002,HOR,Y,Utility,Service,7.642681964786393,SOH-2450,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2451,27.39950604,60,380,RMT002,HOR,Y,Utility,Service,11.191577190789912,SOH-2451,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2452,98.82803941,60,380,RMT002,HOR,Y,Utility,Service,40.337709709420025,SOH-2452,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2453,61.9833082,60,380,RMT002,HOR,N,Utility,Secondary,25.390094964474002,SOH-2453,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2454,33.05524358,60,380,RMT002,HOR,Y,Utility,Service,13.51048187160287,SOH-2454,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2455,90.8726253,60,380,RMT002,HOR,Y,Utility,Service,37.08685260911691,SOH-2455,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2456,29.00271482,60,380,RMT002,HOR,Y,Utility,Service,11.86806693526854,SOH-2456,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2457,102.33426497,60,380,RMT002,HOR,Y,Utility,Service,41.78679651511863,SOH-2457,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2458,29.073441,60,380,RMT002,HOR,Y,Utility,Service,11.901871148480158,SOH-2458,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2459,20.61187657,60,380,RMT002,HOR,Y,Utility,Service,8.424551987696443,SOH-2459,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2460,94.70820336,60,380,RMT002,HOR,Y,Utility,Service,38.658391037762215,SOH-2460,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2461,34.57970742,60,380,RMT002,HOR,Y,Utility,Service,14.149311414792669,SOH-2461,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2462,62.05669445,60,380,RMT002,HOR,N,Utility,Secondary,25.42058194562594,SOH-2462,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2463,78.26534432,60,380,RMT002,HOR,Y,Utility,Service,31.942338086992816,SOH-2463,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2464,14.23424705,60,380,RMT002,HOR,Y,Utility,Service,5.81547453330149,SOH-2464,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2465,89.82571223,60,380,RMT002,HOR,Y,Utility,Service,36.65823218840015,SOH-2465,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2466,91.37124518,60,380,RMT002,HOR,Y,Utility,Service,37.294247142404686,SOH-2466,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2467,338.90401164,60,380,RMT002,HOR,N,Utility,Secondary,138.3101205568918,SOH-2467,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2468,158.94754054,60,380,RMT002,HOR,N,Utility,Secondary,64.86804987570835,SOH-2468,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2469,150.78865282,60,380,RMT002,HOR,N,Utility,Secondary,61.53844058663252,SOH-2469,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2470,155.16824792,60,380,RMT002,HOR,N,Utility,Secondary,63.33014122410454,SOH-2470,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2471,50.56700365,60,380,RMT002,HOR,N,Utility,Secondary,20.637448246960208,SOH-2471,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2472,125.33991828,60,380,RMT002,HOR,N,Utility,Secondary,51.15233888837882,SOH-2472,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2473,238.57085322,60,380,RMT002,HOR,N,Utility,Secondary,97.36325213805661,SOH-2473,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2474,389.68747172,60,380,RMT002,HOR,N,Utility,Secondary,159.0355532586689,SOH-2474,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2475,307.74617943,60,380,RMT002,HOR,N,Utility,Secondary,125.59420312733356,SOH-2475,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2476,5.8951097,60,380,RMT002,HOR,N,Utility,Secondary,2.4148499888340167,SOH-2476,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2477,113.68686399,60,380,RMT002,HOR,N,Utility,Secondary,46.396660350595226,SOH-2477,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2478,234.18659749,60,380,RMT002,HOR,N,Utility,Secondary,95.57377862931335,SOH-2478,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2479,126.50667121,60,380,RMT002,HOR,N,Utility,Secondary,51.62889052661781,SOH-2479,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2480,253.23399418,60,380,RMT002,HOR,N,Utility,Secondary,103.3477709514924,SOH-2480,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
2481,64.15545934,60,380,RMT002,HOR,N,Utility,Secondary,26.18247243297963,SOH-2481,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
